payment_id,member_id,payment_date,amount_eur,discount_pct,membership_type,payment_method,invoice_number,status
16580,1081,2022-07-25,8.0,0,Day Pass,Cash,INV-2022-016580,Paid
16581,264,2023-04-20,33.25,5,Monthly,PayPal,INV-2023-016581,Paid
16582,810,2023-04-10,22.0,0,Senior,PayPal,INV-2023-016582,Paid
16583,821,2022-12-12,20.9,5,Senior,Card,INV-2022-016583,Paid
16584,923,2024-10-25,25.0,0,Basic,Online,INV-2024-016584,Paid
16585,511,2023-08-22,40.0,0,Standard,Online,INV-2023-016585,Paid
16586,774,2025-03-31,75.0,0,Family,Cash,INV-2025-016586,Paid
16587,443,2023-05-09,75.0,0,Family,PayPal,INV-2023-016587,Paid
16588,128,2024-04-05,40.0,0,Standard,Online,INV-2024-016588,Paid
16589,1178,2023-06-02,71.25,5,Family,Cash,INV-2023-016589,Paid
16590,677,2022-11-23,25.0,0,Basic,Online,INV-2022-016590,Paid
16591,431,2022-04-22,81.0,10,VIP,PayPal,INV-2022-016591,Paid
16592,1161,2022-03-11,20.0,0,Student,Card,INV-2022-016592,Paid
16593,219,2023-07-24,20.0,0,Student,Card,INV-2023-016593,Paid
16594,214,2024-05-29,23.75,5,Basic,Bank Transfer,INV-2024-016594,Paid
16595,216,2022-05-31,90.0,0,VIP,Bank Transfer,INV-2022-016595,Paid
16596,503,2023-02-09,36.0,10,Standard,Bank Transfer,INV-2023-016596,Paid
16597,344,2024-05-24,25.0,0,Basic,Cash,INV-2024-016597,Paid
16598,981,2024-12-26,65.0,0,Premium,Card,INV-2024-016598,Paid
16599,257,2023-01-03,40.0,0,Standard,Bank Transfer,INV-2023-016599,Paid
16600,376,2022-06-17,25.0,0,Basic,PayPal,INV-2022-016600,Paid
16601,685,2024-03-27,23.75,5,Basic,PayPal,INV-2024-016601,Paid
16602,604,2023-10-23,90.0,0,VIP,PayPal,INV-2023-016602,Paid
16603,693,2024-06-20,8.0,0,Day Pass,PayPal,INV-2024-016603,Refunded
16604,1130,2023-05-11,67.5,10,Family,Card,INV-2023-016604,Paid
16605,873,2023-01-01,35.0,0,Monthly,PayPal,INV-2023-016605,Failed
16606,292,2024-02-14,90.0,0,VIP,PayPal,INV-2024-016606,Paid
16607,163,2023-10-19,20.0,0,Student,Card,INV-2023-016607,Paid
16608,920,2024-12-24,25.0,0,Basic,Cash,INV-2024-016608,Paid
16609,424,2022-08-30,55.0,0,Corporate,Card,INV-2022-016609,Pending
16610,173,2024-08-09,8.0,0,Day Pass,Cash,INV-2024-016610,Failed
16611,67,2023-10-07,25.0,0,Basic,Card,INV-2023-016611,Paid
16612,677,2022-03-16,25.0,0,Basic,Bank Transfer,INV-2022-016612,Paid
16613,502,2022-02-15,8.0,0,Day Pass,Online,INV-2022-016613,Paid
16614,802,2025-03-14,25.0,0,Basic,PayPal,INV-2025-016614,Paid
16615,261,2023-07-17,55.0,0,Corporate,Cash,INV-2023-016615,Paid
16616,1091,2023-06-03,55.0,0,Corporate,Card,INV-2023-016616,Paid
16617,85,2023-06-29,22.0,0,Senior,PayPal,INV-2023-016617,Paid
16618,603,2024-08-16,35.0,0,Monthly,Online,INV-2024-016618,Paid
16619,971,2022-10-13,25.0,0,Basic,Cash,INV-2022-016619,Paid
16620,429,2023-02-19,55.25,15,Premium,Online,INV-2023-016620,Paid
16621,372,2022-12-21,20.0,0,Student,Bank Transfer,INV-2022-016621,Paid
16622,170,2023-09-29,85.5,5,VIP,Bank Transfer,INV-2023-016622,Paid
16623,756,2022-09-21,55.0,0,Corporate,Online,INV-2022-016623,Paid
16624,957,2022-11-07,81.0,10,VIP,Online,INV-2022-016624,Paid
16625,254,2024-05-11,20.0,0,Student,Bank Transfer,INV-2024-016625,Paid
16626,1179,2022-06-28,22.0,0,Senior,Bank Transfer,INV-2022-016626,Paid
16627,811,2024-07-13,35.0,0,Monthly,PayPal,INV-2024-016627,Paid
16628,383,2023-11-09,20.0,0,Student,Cash,INV-2023-016628,Paid
16629,122,2024-08-25,20.0,0,Student,Online,INV-2024-016629,Paid
16630,564,2023-02-18,8.0,0,Day Pass,Online,INV-2023-016630,Pending
16631,165,2023-03-07,38.0,5,Standard,Cash,INV-2023-016631,Paid
16632,997,2022-08-18,35.0,0,Monthly,Bank Transfer,INV-2022-016632,Paid
16633,1036,2024-04-16,20.0,0,Student,Cash,INV-2024-016633,Paid
16634,212,2022-10-26,55.0,0,Corporate,PayPal,INV-2022-016634,Paid
16635,370,2023-12-17,65.0,0,Premium,Online,INV-2023-016635,Paid
16636,931,2023-08-31,40.0,0,Standard,Bank Transfer,INV-2023-016636,Paid
16637,391,2024-09-08,40.0,0,Standard,Bank Transfer,INV-2024-016637,Paid
16638,168,2024-05-20,34.0,15,Standard,Bank Transfer,INV-2024-016638,Paid
16639,945,2023-11-25,52.25,5,Corporate,Card,INV-2023-016639,Paid
16640,222,2024-01-23,75.0,0,Family,Card,INV-2024-016640,Paid
16641,765,2024-05-28,90.0,0,VIP,Bank Transfer,INV-2024-016641,Paid
16642,311,2023-01-11,8.0,0,Day Pass,Cash,INV-2023-016642,Paid
16643,1121,2024-06-15,55.0,0,Corporate,Online,INV-2024-016643,Paid
16644,257,2023-05-25,32.0,20,Standard,Cash,INV-2023-016644,Paid
16645,568,2022-11-03,55.0,0,Corporate,Cash,INV-2022-016645,Paid
16646,1141,2025-01-01,25.0,0,Basic,PayPal,INV-2025-016646,Paid
16647,1020,2023-11-03,90.0,0,VIP,PayPal,INV-2023-016647,Paid
16648,795,2025-03-27,20.0,0,Student,Cash,INV-2025-016648,Paid
16649,577,2025-01-24,20.0,0,Student,PayPal,INV-2025-016649,Paid
16650,502,2023-05-04,8.0,0,Day Pass,PayPal,INV-2023-016650,Paid
16651,90,2022-07-23,8.0,0,Day Pass,Card,INV-2022-016651,Paid
16652,579,2024-06-18,90.0,0,VIP,Card,INV-2024-016652,Paid
16653,223,2023-12-12,35.0,0,Monthly,PayPal,INV-2023-016653,Paid
16654,1199,2023-10-17,25.0,0,Basic,Cash,INV-2023-016654,Paid
16655,789,2023-05-05,22.0,0,Senior,Card,INV-2023-016655,Paid
16656,905,2025-02-11,25.0,0,Basic,Online,INV-2025-016656,Paid
16657,467,2022-02-08,40.0,0,Standard,Bank Transfer,INV-2022-016657,Paid
16658,1168,2024-04-27,90.0,0,VIP,Cash,INV-2024-016658,Paid
16659,138,2024-09-18,90.0,0,VIP,Bank Transfer,INV-2024-016659,Paid
16660,1102,2024-02-20,22.0,0,Senior,Bank Transfer,INV-2024-016660,Paid
16661,576,2023-03-16,55.0,0,Corporate,PayPal,INV-2023-016661,Paid
16662,1157,2023-03-21,20.0,0,Student,Online,INV-2023-016662,Paid
16663,10,2023-07-30,71.25,5,Family,Online,INV-2023-016663,Paid
16664,122,2024-01-11,20.0,0,Student,Cash,INV-2024-016664,Paid
16665,841,2022-10-07,22.0,0,Senior,Online,INV-2022-016665,Paid
16666,229,2022-02-14,55.0,0,Corporate,Card,INV-2022-016666,Paid
16667,809,2022-02-23,75.0,0,Family,PayPal,INV-2022-016667,Failed
16668,131,2022-06-12,25.0,0,Basic,Online,INV-2022-016668,Paid
16669,29,2025-02-26,75.0,0,Family,Bank Transfer,INV-2025-016669,Paid
16670,1045,2022-02-17,25.0,0,Basic,Card,INV-2022-016670,Paid
16671,251,2022-02-28,20.0,0,Student,Card,INV-2022-016671,Paid
16672,644,2024-12-29,75.0,0,Family,Online,INV-2024-016672,Paid
16673,398,2023-04-21,25.0,0,Basic,PayPal,INV-2023-016673,Paid
16674,934,2023-08-22,35.0,0,Monthly,PayPal,INV-2023-016674,Paid
16675,400,2023-05-01,25.0,0,Basic,Online,INV-2023-016675,Paid
16676,97,2022-05-23,65.0,0,Premium,PayPal,INV-2022-016676,Paid
16677,452,2024-11-01,20.0,0,Student,Online,INV-2024-016677,Paid
16678,700,2023-10-12,20.9,5,Senior,PayPal,INV-2023-016678,Paid
16679,966,2023-01-06,25.0,0,Basic,Cash,INV-2023-016679,Paid
16680,897,2024-10-14,81.0,10,VIP,PayPal,INV-2024-016680,Pending
16681,1008,2022-10-09,35.0,0,Monthly,Cash,INV-2022-016681,Paid
16682,206,2022-07-05,22.5,10,Basic,PayPal,INV-2022-016682,Paid
16683,244,2023-07-01,75.0,0,Family,Bank Transfer,INV-2023-016683,Paid
16684,1165,2022-12-17,65.0,0,Premium,Online,INV-2022-016684,Paid
16685,447,2023-09-28,31.5,10,Monthly,Bank Transfer,INV-2023-016685,Paid
16686,642,2022-03-28,55.0,0,Corporate,Cash,INV-2022-016686,Paid
16687,952,2023-07-09,75.0,0,Family,Card,INV-2023-016687,Paid
16688,565,2023-11-20,20.0,0,Student,Card,INV-2023-016688,Paid
16689,523,2022-01-22,40.0,0,Standard,PayPal,INV-2022-016689,Paid
16690,1095,2022-12-10,58.5,10,Premium,Card,INV-2022-016690,Paid
16691,720,2023-09-22,85.5,5,VIP,Cash,INV-2023-016691,Paid
16692,1011,2022-09-17,20.0,0,Student,Online,INV-2022-016692,Paid
16693,872,2024-02-05,6.8,15,Day Pass,PayPal,INV-2024-016693,Paid
16694,1043,2024-12-21,25.0,0,Basic,Online,INV-2024-016694,Paid
16695,9,2023-07-03,65.0,0,Premium,Cash,INV-2023-016695,Paid
16696,223,2023-01-15,35.0,0,Monthly,Bank Transfer,INV-2023-016696,Paid
16697,573,2024-10-11,90.0,0,VIP,Bank Transfer,INV-2024-016697,Paid
16698,196,2024-10-09,25.0,0,Basic,Bank Transfer,INV-2024-016698,Paid
16699,123,2022-11-10,55.0,0,Corporate,Online,INV-2022-016699,Paid
16700,513,2024-04-30,90.0,0,VIP,Online,INV-2024-016700,Paid
16701,490,2024-12-07,75.0,0,Family,Bank Transfer,INV-2024-016701,Paid
16702,976,2022-10-15,8.0,0,Day Pass,Bank Transfer,INV-2022-016702,Paid
16703,790,2022-08-03,55.0,0,Corporate,PayPal,INV-2022-016703,Paid
16704,341,2023-09-02,90.0,0,VIP,PayPal,INV-2023-016704,Paid
16705,305,2024-07-14,90.0,0,VIP,Cash,INV-2024-016705,Paid
16706,905,2023-08-17,25.0,0,Basic,Card,INV-2023-016706,Pending
16707,775,2022-04-05,20.0,0,Student,Online,INV-2022-016707,Paid
16708,69,2023-08-19,65.0,0,Premium,Online,INV-2023-016708,Paid
16709,48,2023-01-26,20.0,0,Student,Cash,INV-2023-016709,Failed
16710,982,2024-01-13,25.0,0,Basic,Online,INV-2024-016710,Paid
16711,526,2022-10-20,38.0,5,Standard,Bank Transfer,INV-2022-016711,Paid
16712,96,2022-03-21,35.0,0,Monthly,PayPal,INV-2022-016712,Paid
16713,547,2024-03-08,20.0,0,Student,Online,INV-2024-016713,Paid
16714,4,2024-09-28,35.0,0,Monthly,Bank Transfer,INV-2024-016714,Paid
16715,540,2023-01-18,90.0,0,VIP,Cash,INV-2023-016715,Paid
16716,896,2023-05-28,65.0,0,Premium,Bank Transfer,INV-2023-016716,Paid
16717,909,2024-05-24,8.0,0,Day Pass,Cash,INV-2024-016717,Paid
16718,323,2023-11-07,7.2,10,Day Pass,PayPal,INV-2023-016718,Paid
16719,739,2024-03-22,55.0,0,Corporate,Online,INV-2024-016719,Paid
16720,73,2024-12-08,31.5,10,Monthly,Bank Transfer,INV-2024-016720,Paid
16721,1113,2022-08-19,90.0,0,VIP,Cash,INV-2022-016721,Paid
16722,886,2022-01-30,8.0,0,Day Pass,PayPal,INV-2022-016722,Pending
16723,514,2023-01-11,8.0,0,Day Pass,Bank Transfer,INV-2023-016723,Paid
16724,991,2024-05-20,8.0,0,Day Pass,Card,INV-2024-016724,Paid
16725,404,2025-01-07,55.0,0,Corporate,Bank Transfer,INV-2025-016725,Paid
16726,9,2023-07-18,65.0,0,Premium,PayPal,INV-2023-016726,Paid
16727,1169,2023-05-21,18.0,10,Student,Online,INV-2023-016727,Paid
16728,842,2023-08-30,35.0,0,Monthly,Card,INV-2023-016728,Paid
16729,682,2024-08-26,20.0,0,Student,PayPal,INV-2024-016729,Paid
16730,1170,2023-04-06,22.0,0,Senior,Card,INV-2023-016730,Paid
16731,895,2024-09-11,90.0,0,VIP,Online,INV-2024-016731,Paid
16732,254,2024-10-26,20.0,0,Student,Cash,INV-2024-016732,Paid
16733,1042,2023-10-18,90.0,0,VIP,Cash,INV-2023-016733,Paid
16734,547,2022-03-05,20.0,0,Student,PayPal,INV-2022-016734,Paid
16735,692,2024-01-30,25.0,0,Basic,Card,INV-2024-016735,Pending
16736,1021,2022-09-13,8.0,0,Day Pass,PayPal,INV-2022-016736,Paid
16737,1044,2022-06-08,40.0,0,Standard,Card,INV-2022-016737,Pending
16738,909,2024-02-08,8.0,0,Day Pass,Cash,INV-2024-016738,Paid
16739,258,2025-01-20,38.0,5,Standard,Card,INV-2025-016739,Refunded
16740,44,2022-08-03,55.0,0,Corporate,PayPal,INV-2022-016740,Paid
16741,613,2024-12-04,18.0,10,Student,Online,INV-2024-016741,Paid
16742,518,2022-03-04,40.0,0,Standard,Bank Transfer,INV-2022-016742,Paid
16743,846,2024-01-24,22.0,0,Senior,Online,INV-2024-016743,Paid
16744,413,2023-07-01,90.0,0,VIP,Bank Transfer,INV-2023-016744,Paid
16745,124,2023-01-11,22.5,10,Basic,Bank Transfer,INV-2023-016745,Paid
16746,870,2022-12-26,40.0,0,Standard,PayPal,INV-2022-016746,Paid
16747,557,2023-08-06,28.0,20,Monthly,Online,INV-2023-016747,Paid
16748,164,2025-02-15,65.0,0,Premium,PayPal,INV-2025-016748,Paid
16749,1046,2023-03-22,40.0,0,Standard,PayPal,INV-2023-016749,Paid
16750,599,2024-08-19,55.0,0,Corporate,Card,INV-2024-016750,Paid
16751,151,2022-05-24,20.0,0,Student,Bank Transfer,INV-2022-016751,Paid
16752,175,2023-10-04,55.0,0,Corporate,Card,INV-2023-016752,Paid
16753,981,2022-02-06,65.0,0,Premium,Online,INV-2022-016753,Paid
16754,1103,2022-11-01,40.0,0,Standard,Bank Transfer,INV-2022-016754,Paid
16755,146,2022-10-12,22.0,0,Senior,Online,INV-2022-016755,Paid
16756,1139,2023-05-02,25.0,0,Basic,Bank Transfer,INV-2023-016756,Paid
16757,565,2024-05-09,20.0,0,Student,PayPal,INV-2024-016757,Paid
16758,865,2022-06-18,71.25,5,Family,PayPal,INV-2022-016758,Paid
16759,1000,2022-01-13,6.4,20,Day Pass,Card,INV-2022-016759,Paid
16760,200,2024-05-08,40.0,0,Standard,PayPal,INV-2024-016760,Paid
16761,693,2022-10-06,8.0,0,Day Pass,PayPal,INV-2022-016761,Paid
16762,203,2022-08-10,25.0,0,Basic,Bank Transfer,INV-2022-016762,Paid
16763,805,2024-12-06,22.0,0,Senior,PayPal,INV-2024-016763,Failed
16764,97,2025-01-08,65.0,0,Premium,PayPal,INV-2025-016764,Paid
16765,103,2024-08-09,75.0,0,Family,Card,INV-2024-016765,Paid
16766,1184,2023-05-02,22.0,0,Senior,Cash,INV-2023-016766,Paid
16767,370,2022-09-05,65.0,0,Premium,Card,INV-2022-016767,Paid
16768,283,2023-12-19,75.0,0,Family,Cash,INV-2023-016768,Pending
16769,552,2024-12-13,8.0,0,Day Pass,Card,INV-2024-016769,Paid
16770,938,2022-08-12,25.0,0,Basic,Cash,INV-2022-016770,Paid
16771,334,2022-07-05,65.0,0,Premium,PayPal,INV-2022-016771,Paid
16772,191,2022-03-29,22.0,0,Senior,Card,INV-2022-016772,Paid
16773,932,2023-04-07,75.0,0,Family,Cash,INV-2023-016773,Paid
16774,810,2024-09-09,22.0,0,Senior,Card,INV-2024-016774,Pending
16775,596,2024-12-06,35.0,0,Monthly,Cash,INV-2024-016775,Paid
16776,927,2024-12-20,52.0,20,Premium,Bank Transfer,INV-2024-016776,Paid
16777,766,2024-04-12,25.0,0,Basic,Online,INV-2024-016777,Paid
16778,440,2023-08-02,90.0,0,VIP,Cash,INV-2023-016778,Paid
16779,206,2022-12-19,25.0,0,Basic,Cash,INV-2022-016779,Paid
16780,382,2023-04-11,40.0,0,Standard,Online,INV-2023-016780,Paid
16781,1094,2022-03-26,75.0,0,Family,Card,INV-2022-016781,Paid
16782,877,2024-01-10,22.0,0,Senior,Online,INV-2024-016782,Paid
16783,431,2023-10-31,90.0,0,VIP,PayPal,INV-2023-016783,Paid
16784,127,2022-03-14,20.0,0,Student,PayPal,INV-2022-016784,Paid
16785,1008,2023-06-24,35.0,0,Monthly,Cash,INV-2023-016785,Paid
16786,98,2024-01-09,55.25,15,Premium,Bank Transfer,INV-2024-016786,Paid
16787,1009,2024-04-17,55.0,0,Corporate,Cash,INV-2024-016787,Paid
16788,121,2022-11-08,20.0,0,Student,PayPal,INV-2022-016788,Paid
16789,907,2023-02-22,65.0,0,Premium,PayPal,INV-2023-016789,Paid
16790,193,2023-09-29,34.0,15,Standard,PayPal,INV-2023-016790,Paid
16791,1057,2023-11-21,22.0,0,Senior,Cash,INV-2023-016791,Paid
16792,192,2024-05-27,63.75,15,Family,PayPal,INV-2024-016792,Paid
16793,795,2022-03-23,20.0,0,Student,Cash,INV-2022-016793,Paid
16794,419,2024-10-10,22.0,0,Senior,Online,INV-2024-016794,Paid
16795,282,2024-10-31,65.0,0,Premium,Card,INV-2024-016795,Paid
16796,606,2022-10-28,40.0,0,Standard,PayPal,INV-2022-016796,Pending
16797,288,2023-09-12,65.0,0,Premium,Bank Transfer,INV-2023-016797,Pending
16798,1049,2022-10-13,49.5,10,Corporate,Online,INV-2022-016798,Paid
16799,829,2025-02-08,90.0,0,VIP,PayPal,INV-2025-016799,Paid
16800,394,2024-09-03,90.0,0,VIP,Card,INV-2024-016800,Paid
16801,60,2024-05-12,65.0,0,Premium,Card,INV-2024-016801,Paid
16802,951,2025-01-28,8.0,0,Day Pass,Bank Transfer,INV-2025-016802,Paid
16803,188,2025-03-02,49.5,10,Corporate,Bank Transfer,INV-2025-016803,Paid
16804,472,2023-07-29,40.0,0,Standard,Bank Transfer,INV-2023-016804,Paid
16805,710,2024-12-10,20.0,0,Student,Cash,INV-2024-016805,Paid
16806,226,2022-09-12,65.0,0,Premium,Card,INV-2022-016806,Paid
16807,119,2024-01-25,63.75,15,Family,Online,INV-2024-016807,Paid
16808,1165,2023-07-30,65.0,0,Premium,Cash,INV-2023-016808,Paid
16809,566,2022-10-26,65.0,0,Premium,Online,INV-2022-016809,Paid
16810,337,2025-01-07,22.0,0,Senior,Cash,INV-2025-016810,Paid
16811,770,2023-12-17,75.0,0,Family,Bank Transfer,INV-2023-016811,Paid
16812,732,2024-04-14,65.0,0,Premium,Cash,INV-2024-016812,Failed
16813,716,2022-09-08,25.0,0,Basic,Cash,INV-2022-016813,Paid
16814,1180,2024-02-10,22.0,0,Senior,Bank Transfer,INV-2024-016814,Paid
16815,132,2024-03-20,55.0,0,Corporate,Bank Transfer,INV-2024-016815,Paid
16816,958,2024-09-17,29.75,15,Monthly,PayPal,INV-2024-016816,Paid
16817,544,2022-12-19,35.0,0,Monthly,Cash,INV-2022-016817,Paid
16818,267,2024-11-15,20.0,0,Student,Online,INV-2024-016818,Paid
16819,399,2022-12-28,8.0,0,Day Pass,PayPal,INV-2022-016819,Paid
16820,1062,2025-02-26,35.0,0,Monthly,Cash,INV-2025-016820,Paid
16821,892,2024-08-05,55.0,0,Corporate,Online,INV-2024-016821,Paid
16822,445,2023-03-17,40.0,0,Standard,PayPal,INV-2023-016822,Paid
16823,1006,2022-02-19,75.0,0,Family,Cash,INV-2022-016823,Paid
16824,988,2023-12-26,55.0,0,Corporate,Cash,INV-2023-016824,Paid
16825,299,2022-03-23,40.0,0,Standard,Online,INV-2022-016825,Paid
16826,391,2023-05-18,40.0,0,Standard,Cash,INV-2023-016826,Paid
16827,987,2022-11-26,40.0,0,Standard,Online,INV-2022-016827,Paid
16828,99,2022-07-28,22.0,0,Senior,Cash,INV-2022-016828,Paid
16829,615,2022-06-08,75.0,0,Family,Bank Transfer,INV-2022-016829,Paid
16830,556,2024-07-22,6.8,15,Day Pass,Online,INV-2024-016830,Paid
16831,1067,2023-06-09,90.0,0,VIP,Cash,INV-2023-016831,Paid
16832,272,2022-06-17,40.0,0,Standard,Bank Transfer,INV-2022-016832,Paid
16833,1105,2024-10-30,8.0,0,Day Pass,Bank Transfer,INV-2024-016833,Paid
16834,231,2022-01-27,35.0,0,Monthly,Card,INV-2022-016834,Paid
16835,613,2023-09-25,20.0,0,Student,PayPal,INV-2023-016835,Paid
16836,51,2022-06-24,40.0,0,Standard,Online,INV-2022-016836,Refunded
16837,624,2024-11-19,75.0,0,Family,Online,INV-2024-016837,Paid
16838,870,2024-09-26,40.0,0,Standard,Cash,INV-2024-016838,Paid
16839,583,2024-12-20,35.0,0,Monthly,Bank Transfer,INV-2024-016839,Paid
16840,950,2024-01-22,35.0,0,Monthly,Online,INV-2024-016840,Paid
16841,648,2024-01-25,65.0,0,Premium,Card,INV-2024-016841,Paid
16842,698,2022-12-30,20.0,20,Basic,PayPal,INV-2022-016842,Paid
16843,1189,2023-10-18,75.0,0,Family,PayPal,INV-2023-016843,Paid
16844,251,2022-02-21,19.0,5,Student,Cash,INV-2022-016844,Paid
16845,211,2023-01-09,8.0,0,Day Pass,PayPal,INV-2023-016845,Paid
16846,702,2023-06-08,40.0,0,Standard,Cash,INV-2023-016846,Paid
16847,673,2024-10-20,90.0,0,VIP,Online,INV-2024-016847,Paid
16848,953,2022-06-28,55.0,0,Corporate,Bank Transfer,INV-2022-016848,Paid
16849,1126,2023-01-08,35.0,0,Monthly,Online,INV-2023-016849,Paid
16850,80,2024-08-18,35.0,0,Monthly,PayPal,INV-2024-016850,Pending
16851,139,2022-12-24,8.0,0,Day Pass,Card,INV-2022-016851,Paid
16852,193,2022-08-20,40.0,0,Standard,Cash,INV-2022-016852,Paid
16853,944,2023-09-15,90.0,0,VIP,PayPal,INV-2023-016853,Paid
16854,287,2023-07-27,90.0,0,VIP,PayPal,INV-2023-016854,Paid
16855,1072,2025-01-28,8.0,0,Day Pass,PayPal,INV-2025-016855,Paid
16856,1196,2022-12-31,7.2,10,Day Pass,PayPal,INV-2022-016856,Paid
16857,730,2023-01-06,90.0,0,VIP,Bank Transfer,INV-2023-016857,Paid
16858,681,2022-01-30,20.9,5,Senior,Card,INV-2022-016858,Pending
16859,884,2022-04-01,65.0,0,Premium,Cash,INV-2022-016859,Paid
16860,426,2025-01-10,75.0,0,Family,Bank Transfer,INV-2025-016860,Paid
16861,149,2022-12-28,40.0,0,Standard,Bank Transfer,INV-2022-016861,Paid
16862,415,2024-11-22,35.0,0,Monthly,Cash,INV-2024-016862,Paid
16863,1127,2023-06-18,65.0,0,Premium,Card,INV-2023-016863,Paid
16864,560,2022-02-03,33.25,5,Monthly,Card,INV-2022-016864,Paid
16865,81,2023-12-11,35.0,0,Monthly,Cash,INV-2023-016865,Paid
16866,1190,2022-03-26,8.0,0,Day Pass,Online,INV-2022-016866,Paid
16867,713,2024-10-16,55.0,0,Corporate,Bank Transfer,INV-2024-016867,Failed
16868,590,2022-12-20,75.0,0,Family,PayPal,INV-2022-016868,Paid
16869,402,2024-10-20,20.0,0,Student,Cash,INV-2024-016869,Paid
16870,392,2023-05-16,75.0,0,Family,Card,INV-2023-016870,Paid
16871,637,2025-02-23,20.0,0,Student,Online,INV-2025-016871,Paid
16872,1157,2022-03-17,20.0,0,Student,Cash,INV-2022-016872,Paid
16873,945,2023-03-09,55.0,0,Corporate,Card,INV-2023-016873,Paid
16874,762,2025-02-25,20.0,0,Student,Bank Transfer,INV-2025-016874,Paid
16875,888,2022-11-28,75.0,0,Family,Online,INV-2022-016875,Paid
16876,904,2022-06-10,20.0,0,Student,Bank Transfer,INV-2022-016876,Paid
16877,753,2022-07-03,55.0,0,Corporate,Card,INV-2022-016877,Paid
16878,1054,2022-05-19,20.0,0,Student,Cash,INV-2022-016878,Paid
16879,64,2022-03-24,25.0,0,Basic,Bank Transfer,INV-2022-016879,Pending
16880,1131,2022-08-19,65.0,0,Premium,Bank Transfer,INV-2022-016880,Paid
16881,524,2023-09-05,22.0,0,Senior,Cash,INV-2023-016881,Paid
16882,515,2023-07-11,8.0,0,Day Pass,Bank Transfer,INV-2023-016882,Paid
16883,793,2024-01-10,20.0,0,Student,Online,INV-2024-016883,Paid
16884,772,2022-02-03,20.0,0,Student,PayPal,INV-2022-016884,Paid
16885,943,2023-10-05,22.0,0,Senior,Card,INV-2023-016885,Paid
16886,1156,2022-07-10,22.0,0,Senior,PayPal,INV-2022-016886,Paid
16887,604,2025-03-27,90.0,0,VIP,Card,INV-2025-016887,Paid
16888,148,2022-10-09,90.0,0,VIP,Bank Transfer,INV-2022-016888,Failed
16889,230,2024-10-08,8.0,0,Day Pass,Cash,INV-2024-016889,Paid
16890,1043,2024-07-26,25.0,0,Basic,PayPal,INV-2024-016890,Paid
16891,135,2023-12-17,65.0,0,Premium,PayPal,INV-2023-016891,Paid
16892,725,2024-08-17,8.0,0,Day Pass,Online,INV-2024-016892,Paid
16893,924,2025-02-06,22.0,0,Senior,Cash,INV-2025-016893,Paid
16894,345,2024-12-15,25.0,0,Basic,Online,INV-2024-016894,Paid
16895,418,2024-06-28,25.0,0,Basic,Bank Transfer,INV-2024-016895,Paid
16896,885,2023-02-15,65.0,0,Premium,Card,INV-2023-016896,Paid
16897,125,2022-05-14,40.0,0,Standard,Bank Transfer,INV-2022-016897,Paid
16898,731,2022-05-12,65.0,0,Premium,Online,INV-2022-016898,Paid
16899,1110,2022-10-26,90.0,0,VIP,Cash,INV-2022-016899,Paid
16900,695,2022-08-21,55.0,0,Corporate,Card,INV-2022-016900,Paid
16901,993,2024-12-05,25.0,0,Basic,PayPal,INV-2024-016901,Pending
16902,267,2024-06-25,20.0,0,Student,Bank Transfer,INV-2024-016902,Paid
16903,271,2023-02-07,25.0,0,Basic,Bank Transfer,INV-2023-016903,Refunded
16904,292,2022-04-27,90.0,0,VIP,Card,INV-2022-016904,Pending
16905,358,2023-05-04,60.0,20,Family,Bank Transfer,INV-2023-016905,Paid
16906,439,2022-01-08,55.0,0,Corporate,Online,INV-2022-016906,Paid
16907,313,2022-10-29,75.0,0,Family,PayPal,INV-2022-016907,Paid
16908,561,2023-06-12,35.0,0,Monthly,Bank Transfer,INV-2023-016908,Paid
16909,208,2024-07-06,40.0,0,Standard,PayPal,INV-2024-016909,Paid
16910,1104,2024-01-03,25.0,0,Basic,PayPal,INV-2024-016910,Paid
16911,25,2024-08-16,65.0,0,Premium,Bank Transfer,INV-2024-016911,Paid
16912,315,2023-06-04,75.0,0,Family,Cash,INV-2023-016912,Paid
16913,108,2025-03-12,29.75,15,Monthly,Cash,INV-2025-016913,Paid
16914,408,2022-10-15,22.0,0,Senior,Bank Transfer,INV-2022-016914,Pending
16915,423,2022-12-10,38.0,5,Standard,Cash,INV-2022-016915,Paid
16916,443,2022-04-10,75.0,0,Family,Online,INV-2022-016916,Paid
16917,221,2024-02-08,16.0,20,Student,Bank Transfer,INV-2024-016917,Paid
16918,720,2022-04-22,72.0,20,VIP,Card,INV-2022-016918,Paid
