attendance_id,member_id,check_in_time,check_out_time,duration_minutes,workout_type,coach_id,notes
4276,39,2022-01-29 14:15:00,2022-01-29 15:55:00,100,Yoga,1,
4277,611,2025-01-25 17:45:00,2025-01-25 19:19:00,94,Strength,12,First visit
4278,888,2022-01-21 07:30:00,2022-01-21 09:54:00,144,Strength,16,
4279,78,2022-09-23 15:30:00,2022-09-23 16:51:00,81,HIIT,17,Brought guest
4280,350,2024-06-04 08:45:00,2024-06-04 09:41:00,56,Group Class,22,Post-holiday return
4281,70,2025-01-21 20:15:00,2025-01-21 22:22:00,127,Swimming,26,
4282,161,2023-06-21 12:00:00,2023-06-21 13:36:00,96,Strength,6,Came with friend
4283,274,2022-11-07 12:00:00,2022-11-07 13:09:00,69,Personal Training,,
4284,470,2022-01-07 13:30:00,2022-01-07 15:12:00,102,Strength,20,
4285,823,2023-08-10 21:45:00,2023-08-10 22:47:00,62,Stretching,5,Came with friend
4286,405,2025-02-22 19:00:00,2025-02-22 19:56:00,56,Yoga,29,Came with friend
4287,270,2022-11-27 21:00:00,2022-11-27 22:41:00,101,Strength,11,First visit
4288,426,2023-01-15 17:15:00,2023-01-15 17:49:00,34,HIIT,2,
4289,815,2024-09-23 08:45:00,2024-09-23 09:21:00,36,Yoga,7,Brought guest
4290,637,2022-05-29 21:45:00,2022-05-29 23:06:00,81,Cardio,4,Brought guest
4291,1010,2023-09-27 06:45:00,2023-09-27 07:35:00,50,Swimming,29,
4292,514,2024-12-22 08:00:00,2024-12-22 09:13:00,73,Cardio,7,Competed this week
4293,181,2024-05-04 21:00:00,2024-05-04 21:52:00,52,Cycling,16,
4294,499,2024-06-28 13:30:00,2024-06-28 15:55:00,145,Stretching,7,
4295,1140,2022-11-14 11:45:00,2022-11-14 13:37:00,112,Cycling,3,Regular visit
4296,872,2025-03-17 17:15:00,2025-03-17 19:00:00,105,Personal Training,7,Post-holiday return
4297,1058,2022-11-01 13:15:00,2022-11-01 13:50:00,35,Boxing,5,
4298,616,2024-11-13 19:00:00,2024-11-13 21:20:00,140,Strength,10,Post-holiday return
4299,327,2023-04-19 07:45:00,2023-04-19 09:18:00,93,Cycling,,
4300,1180,2023-07-27 18:45:00,2023-07-27 19:19:00,34,Strength,8,
4301,309,2025-02-23 06:30:00,2025-02-23 07:37:00,67,Boxing,3,
4302,77,2025-02-24 12:45:00,2025-02-24 13:31:00,46,Group Class,17,Came with friend
4303,630,2024-10-28 16:45:00,2024-10-28 17:38:00,53,Yoga,26,Came with friend
4304,1116,2025-02-13 19:00:00,2025-02-13 20:31:00,91,Yoga,25,
4305,926,2024-07-29 19:00:00,2024-07-29 21:00:00,120,Swimming,24,
4306,680,2022-05-16 13:45:00,2022-05-16 15:26:00,101,Stretching,27,Competed this week
4307,101,2024-05-23 17:45:00,2024-05-23 18:52:00,67,Strength,22,Post-holiday return
4308,1124,2023-05-30 13:45:00,2023-05-30 15:06:00,81,Yoga,21,
4309,975,2024-01-31 19:00:00,2024-01-31 21:25:00,145,Cycling,8,First visit
4310,454,2023-12-03 21:45:00,2023-12-03 23:16:00,91,Boxing,28,Brought guest
4311,742,2025-02-26 10:30:00,2025-02-26 11:43:00,73,Cycling,7,Post-holiday return
4312,151,2025-01-02 12:45:00,2025-01-02 13:52:00,67,Group Class,17,Competed this week
4313,341,2023-01-25 18:00:00,2023-01-25 19:06:00,66,HIIT,8,Regular visit
4314,665,2022-01-09 11:30:00,2022-01-09 13:46:00,136,Swimming,15,
4315,128,2022-11-15 09:45:00,2022-11-15 11:58:00,133,Cycling,5,Competed this week
4316,682,2025-02-11 08:45:00,2025-02-11 10:52:00,127,Strength,23,
4317,480,2024-06-16 19:15:00,2024-06-16 21:22:00,127,HIIT,18,Regular visit
4318,6,2023-04-02 06:30:00,2023-04-02 07:27:00,57,Boxing,8,
4319,322,2024-06-14 06:45:00,2024-06-14 07:55:00,70,Personal Training,27,
4320,32,2024-12-09 19:00:00,2024-12-09 20:48:00,108,Stretching,14,
4321,1016,2024-10-25 12:15:00,2024-10-25 14:11:00,116,Strength,7,
4322,623,2022-03-08 11:45:00,2022-03-08 13:56:00,131,Personal Training,18,Regular visit
4323,372,2024-01-06 07:00:00,2024-01-06 09:23:00,143,Swimming,11,Came with friend
4324,747,2024-01-18 16:45:00,2024-01-18 17:53:00,68,Cycling,12,
4325,305,2025-02-11 08:00:00,2025-02-11 09:57:00,117,Boxing,21,
4326,699,2024-03-18 07:30:00,2024-03-18 08:40:00,70,Boxing,6,Brought guest
4327,582,2022-08-26 07:45:00,2022-08-26 08:15:00,30,Cardio,23,Post-holiday return
4328,778,2022-08-27 19:00:00,2022-08-27 20:54:00,114,Personal Training,6,
4329,903,2024-02-15 18:00:00,2024-02-15 20:12:00,132,HIIT,9,Regular visit
4330,768,2024-02-11 20:00:00,2024-02-11 21:35:00,95,Strength,9,
4331,472,2024-03-03 20:30:00,2024-03-03 21:58:00,88,Personal Training,27,First visit
4332,539,2024-03-16 06:45:00,2024-03-16 08:26:00,101,Yoga,8,
4333,856,2022-02-13 17:15:00,2022-02-13 18:15:00,60,Cycling,17,
4334,636,2024-06-10 18:45:00,2024-06-10 20:47:00,122,Cardio,17,
4335,237,2024-11-18 20:30:00,2024-11-18 22:06:00,96,Cycling,1,Regular visit
4336,222,2023-08-16 06:15:00,2023-08-16 07:38:00,83,Yoga,30,Regular visit
4337,1079,2024-06-30 14:30:00,2024-06-30 15:13:00,43,HIIT,25,Post-holiday return
4338,248,2025-02-28 13:45:00,2025-02-28 15:33:00,108,Cardio,27,
4339,324,2023-03-03 06:30:00,2023-03-03 07:37:00,67,Yoga,30,
4340,335,2022-06-23 12:30:00,2022-06-23 14:48:00,138,Personal Training,10,Came with friend
4341,63,2022-03-25 21:15:00,2022-03-25 22:28:00,73,Swimming,12,Brought guest
4342,994,2022-09-26 13:00:00,2022-09-26 14:18:00,78,Yoga,30,Post-holiday return
4343,714,2024-07-03 12:45:00,2024-07-03 14:44:00,119,Strength,20,
4344,759,2022-08-12 07:30:00,2022-08-12 08:12:00,42,Yoga,12,Came with friend
4345,933,2024-09-16 18:45:00,2024-09-16 20:32:00,107,Personal Training,25,Competed this week
4346,414,2022-09-21 10:30:00,2022-09-21 12:51:00,141,Stretching,12,Came with friend
4347,447,2024-08-16 08:45:00,2024-08-16 10:15:00,90,Personal Training,10,Came with friend
4348,1194,2022-08-31 10:00:00,2022-08-31 12:17:00,137,Stretching,9,First visit
4349,541,2022-02-18 11:30:00,2022-02-18 13:55:00,145,Group Class,6,Brought guest
4350,1083,2022-10-11 18:45:00,2022-10-11 20:06:00,81,Stretching,8,
4351,483,2024-03-06 18:45:00,2024-03-06 19:49:00,64,Cycling,16,Post-holiday return
4352,1037,2024-03-11 06:45:00,2024-03-11 08:21:00,96,Swimming,7,Competed this week
4353,162,2023-09-01 09:15:00,2023-09-01 10:26:00,71,Stretching,1,Competed this week
4354,585,2022-04-19 15:30:00,2022-04-19 16:33:00,63,Boxing,8,
4355,939,2022-04-20 20:15:00,2022-04-20 21:31:00,76,Group Class,8,First visit
4356,309,2024-09-10 19:00:00,2024-09-10 19:37:00,37,Stretching,10,Regular visit
4357,943,2022-12-01 21:30:00,2022-12-01 23:55:00,145,Cardio,14,First visit
4358,186,2023-05-19 09:30:00,2023-05-19 10:48:00,78,Cardio,7,Came with friend
4359,1119,2022-12-11 06:15:00,2022-12-11 07:25:00,70,Swimming,16,Competed this week
4360,236,2022-02-08 17:45:00,2022-02-08 19:16:00,91,Boxing,,Came with friend
4361,734,2022-03-02 09:15:00,2022-03-02 10:58:00,103,Stretching,6,Competed this week
4362,356,2023-10-23 18:45:00,2023-10-23 21:02:00,137,Stretching,29,Came with friend
4363,624,2024-03-18 13:00:00,2024-03-18 15:07:00,127,Boxing,24,Came with friend
4364,138,2024-11-28 18:15:00,2024-11-28 19:37:00,82,Swimming,23,Came with friend
4365,1081,2024-04-22 08:45:00,2024-04-22 11:10:00,145,Yoga,25,
4366,1151,2024-03-14 12:00:00,2024-03-14 13:00:00,60,Cardio,30,
4367,292,2024-04-19 10:30:00,2024-04-19 12:27:00,117,Stretching,16,Post-holiday return
4368,621,2022-02-25 14:45:00,2022-02-25 16:05:00,80,Personal Training,25,Regular visit
4369,1162,2024-09-23 20:00:00,2024-09-23 22:09:00,129,Personal Training,7,Post-holiday return
4370,609,2023-07-05 13:30:00,2023-07-05 15:12:00,102,Personal Training,9,
4371,271,2022-08-12 20:45:00,2022-08-12 21:36:00,51,Cardio,28,Brought guest
4372,65,2022-06-06 11:15:00,2022-06-06 13:39:00,144,Group Class,29,Brought guest
4373,335,2024-12-26 06:00:00,2024-12-26 08:11:00,131,Stretching,5,
4374,728,2023-05-20 18:30:00,2023-05-20 19:03:00,33,Group Class,20,First visit
4375,818,2024-12-10 19:45:00,2024-12-10 21:31:00,106,Cardio,1,
4376,347,2023-03-24 12:00:00,2023-03-24 14:10:00,130,Personal Training,4,Regular visit
4377,30,2023-07-12 09:30:00,2023-07-12 11:21:00,111,Boxing,10,Brought guest
4378,547,2022-10-25 20:45:00,2022-10-25 22:21:00,96,Swimming,27,
4379,358,2024-09-10 20:15:00,2024-09-10 22:27:00,132,Yoga,7,
4380,674,2024-06-11 15:15:00,2024-06-11 15:47:00,32,Strength,17,Regular visit
4381,526,2023-10-19 20:45:00,2023-10-19 22:03:00,78,Strength,13,
4382,359,2025-03-24 17:00:00,2025-03-24 19:03:00,123,Swimming,9,
4383,29,2023-03-14 08:30:00,2023-03-14 09:08:00,38,Boxing,28,
4384,370,2024-04-15 17:15:00,2024-04-15 18:12:00,57,Group Class,20,Post-holiday return
4385,757,2024-01-12 15:45:00,2024-01-12 17:50:00,125,Strength,4,
4386,127,2023-03-28 14:45:00,2023-03-28 16:13:00,88,HIIT,13,Regular visit
4387,620,2022-04-17 08:15:00,2022-04-17 10:15:00,120,Cycling,28,Competed this week
4388,235,2023-09-07 12:30:00,2023-09-07 13:27:00,57,Personal Training,28,
4389,537,2023-01-04 16:45:00,2023-01-04 17:31:00,46,Cycling,21,Post-holiday return
4390,5,2024-10-13 08:15:00,2024-10-13 10:25:00,130,Cycling,9,Came with friend
4391,683,2022-05-30 13:30:00,2022-05-30 15:39:00,129,Cardio,14,
4392,560,2022-06-30 16:00:00,2022-06-30 17:17:00,77,Cycling,28,
4393,534,2022-04-17 17:30:00,2022-04-17 19:38:00,128,Group Class,13,First visit
4394,160,2022-09-26 07:45:00,2022-09-26 09:33:00,108,Cardio,21,
4395,883,2022-08-11 09:30:00,2022-08-11 11:38:00,128,Stretching,14,
4396,901,2022-11-15 16:15:00,2022-11-15 18:26:00,131,Cardio,7,
4397,647,2024-12-31 14:45:00,2024-12-31 15:54:00,69,Yoga,30,Competed this week
4398,513,2023-07-10 10:00:00,2023-07-10 11:58:00,118,Personal Training,8,
4399,35,2022-05-06 11:15:00,2022-05-06 11:58:00,43,Stretching,11,
4400,968,2025-02-21 21:15:00,2025-02-21 21:46:00,31,Personal Training,21,
4401,1192,2022-02-25 07:15:00,2022-02-25 09:22:00,127,Group Class,20,
4402,429,2023-01-17 11:45:00,2023-01-17 12:33:00,48,Cardio,28,First visit
4403,747,2024-01-24 17:45:00,2024-01-24 19:59:00,134,HIIT,28,Brought guest
4404,618,2024-10-16 17:45:00,2024-10-16 19:56:00,131,Personal Training,23,Came with friend
4405,1119,2023-03-26 13:15:00,2023-03-26 15:02:00,107,Stretching,24,Regular visit
4406,426,2022-05-27 06:30:00,2022-05-27 07:10:00,40,Cycling,16,Brought guest
4407,724,2024-06-30 20:15:00,2024-06-30 22:25:00,130,Cycling,30,
4408,1159,2023-11-28 21:15:00,2023-11-28 23:17:00,122,Cycling,7,Competed this week
4409,913,2024-11-27 12:00:00,2024-11-27 13:57:00,117,Strength,17,Competed this week
4410,1152,2024-06-04 17:30:00,2024-06-04 18:51:00,81,Cardio,26,Came with friend
4411,599,2023-12-01 19:15:00,2023-12-01 21:10:00,115,Personal Training,21,Post-holiday return
4412,958,2022-01-08 12:15:00,2022-01-08 13:42:00,87,Strength,30,Brought guest
4413,1040,2024-07-04 17:45:00,2024-07-04 20:00:00,135,Personal Training,1,Competed this week
4414,1131,2022-03-07 10:00:00,2022-03-07 11:32:00,92,Personal Training,28,
4415,260,2022-04-04 14:45:00,2022-04-04 16:56:00,131,Stretching,29,
4416,948,2023-08-12 12:00:00,2023-08-12 13:50:00,110,Swimming,26,Regular visit
4417,1092,2023-05-30 21:45:00,2023-05-30 22:39:00,54,Stretching,5,
4418,306,2023-09-03 14:30:00,2023-09-03 15:01:00,31,Boxing,7,
4419,208,2025-03-21 21:00:00,2025-03-21 23:26:00,146,Cycling,20,Competed this week
4420,1,2022-09-05 08:15:00,2022-09-05 08:52:00,37,Yoga,24,Post-holiday return
4421,1001,2023-01-04 08:45:00,2023-01-04 10:34:00,109,Group Class,29,
4422,888,2022-06-19 18:45:00,2022-06-19 20:39:00,114,Swimming,8,Came with friend
4423,136,2022-03-01 21:15:00,2022-03-01 22:29:00,74,HIIT,14,First visit
4424,861,2024-01-21 10:00:00,2024-01-21 11:39:00,99,Yoga,3,
4425,395,2022-01-24 06:00:00,2022-01-24 08:04:00,124,Swimming,2,
4426,1075,2023-03-30 11:00:00,2023-03-30 12:12:00,72,HIIT,18,
4427,122,2024-10-05 15:00:00,2024-10-05 17:13:00,133,Swimming,28,Post-holiday return
4428,549,2023-03-08 07:45:00,2023-03-08 08:18:00,33,Group Class,4,Brought guest
4429,482,2022-07-17 18:45:00,2022-07-17 19:32:00,47,Yoga,4,Regular visit
4430,783,2023-06-01 14:45:00,2023-06-01 15:29:00,44,Cardio,12,
4431,806,2022-05-06 19:45:00,2022-05-06 21:37:00,112,Yoga,15,Came with friend
4432,1083,2024-12-24 11:00:00,2024-12-24 12:02:00,62,Strength,17,
4433,81,2022-05-03 20:15:00,2022-05-03 22:28:00,133,Stretching,,Brought guest
4434,527,2024-08-22 07:00:00,2024-08-22 08:53:00,113,Strength,14,
4435,707,2024-03-11 14:45:00,2024-03-11 16:36:00,111,Swimming,23,First visit
4436,1105,2024-01-29 20:30:00,2024-01-29 21:57:00,87,Stretching,,
4437,461,2024-03-27 20:30:00,2024-03-27 22:21:00,111,Stretching,24,Regular visit
4438,1002,2022-06-20 06:15:00,2022-06-20 08:20:00,125,Boxing,16,Regular visit
4439,1106,2024-04-03 16:15:00,2024-04-03 17:12:00,57,Cardio,17,
4440,592,2023-10-09 12:15:00,2023-10-09 13:18:00,63,Yoga,,Regular visit
4441,1116,2022-12-23 06:45:00,2022-12-23 09:03:00,138,Cardio,,
4442,316,2024-03-15 20:30:00,2024-03-15 21:43:00,73,Group Class,14,First visit
4443,415,2024-06-08 15:00:00,2024-06-08 16:24:00,84,Yoga,16,
4444,700,2022-06-15 09:45:00,2022-06-15 12:04:00,139,HIIT,26,
4445,415,2022-04-18 12:30:00,2022-04-18 14:04:00,94,HIIT,2,Came with friend
4446,359,2024-03-06 13:15:00,2024-03-06 15:35:00,140,Cardio,17,
4447,529,2025-02-07 06:45:00,2025-02-07 09:07:00,142,Strength,3,
4448,753,2024-10-25 06:30:00,2024-10-25 07:38:00,68,Yoga,1,Post-holiday return
4449,653,2024-08-09 21:15:00,2024-08-09 21:56:00,41,Strength,4,Came with friend
4450,220,2024-04-08 09:00:00,2024-04-08 10:42:00,102,Cycling,28,
4451,930,2024-05-01 19:15:00,2024-05-01 21:41:00,146,Personal Training,4,
4452,684,2022-11-08 19:45:00,2022-11-08 20:40:00,55,Boxing,3,
4453,26,2024-07-14 06:45:00,2024-07-14 08:23:00,98,Swimming,16,
4454,888,2023-07-16 19:30:00,2023-07-16 20:12:00,42,Group Class,15,
4455,717,2023-09-29 19:30:00,2023-09-29 20:24:00,54,Boxing,9,
4456,703,2022-12-20 16:45:00,2022-12-20 18:11:00,86,Swimming,17,Competed this week
4457,1167,2024-10-03 21:15:00,2024-10-03 23:12:00,117,Stretching,11,
4458,795,2024-03-01 07:15:00,2024-03-01 09:17:00,122,HIIT,21,
4459,511,2024-09-10 06:00:00,2024-09-10 07:03:00,63,Cardio,28,Competed this week
4460,723,2022-05-07 20:00:00,2022-05-07 21:14:00,74,Strength,19,Competed this week
4461,779,2023-04-01 10:15:00,2023-04-01 10:52:00,37,Group Class,15,Came with friend
4462,310,2023-11-21 19:00:00,2023-11-21 20:59:00,119,Strength,11,
4463,706,2023-04-16 13:30:00,2023-04-16 14:11:00,41,Swimming,4,
4464,1188,2022-02-05 19:15:00,2022-02-05 20:55:00,100,Cycling,2,First visit
4465,837,2024-03-25 07:15:00,2024-03-25 07:48:00,33,Stretching,17,
4466,720,2022-06-21 12:30:00,2022-06-21 14:59:00,149,Yoga,8,Competed this week
4467,420,2024-04-14 13:30:00,2024-04-14 14:55:00,85,Cycling,1,Brought guest
4468,1022,2024-06-26 13:30:00,2024-06-26 15:02:00,92,HIIT,9,Regular visit
4469,193,2024-05-19 20:45:00,2024-05-19 21:33:00,48,Strength,25,Brought guest
4470,1006,2023-08-18 13:00:00,2023-08-18 14:49:00,109,Swimming,9,Came with friend
4471,618,2022-09-25 12:15:00,2022-09-25 13:35:00,80,Cycling,7,Regular visit
4472,1071,2024-09-16 06:15:00,2024-09-16 07:59:00,104,Personal Training,3,Post-holiday return
4473,346,2025-02-21 07:30:00,2025-02-21 08:44:00,74,Group Class,16,
4474,774,2022-10-14 20:45:00,2022-10-14 23:10:00,145,Yoga,7,
4475,384,2023-11-23 09:15:00,2023-11-23 11:10:00,115,Cycling,29,Came with friend
4476,806,2024-04-04 13:30:00,2024-04-04 14:00:00,30,Group Class,25,
4477,906,2023-06-01 14:45:00,2023-06-01 16:09:00,84,Personal Training,22,
4478,265,2023-09-14 18:45:00,2023-09-14 20:21:00,96,Personal Training,30,
4479,845,2022-12-31 08:45:00,2022-12-31 10:02:00,77,Strength,14,
4480,507,2024-01-31 10:30:00,2024-01-31 11:41:00,71,Group Class,20,Came with friend
4481,60,2023-11-01 06:00:00,2023-11-01 07:15:00,75,Boxing,8,
4482,682,2024-12-14 07:45:00,2024-12-14 09:08:00,83,Swimming,9,Brought guest
4483,942,2024-11-26 15:00:00,2024-11-26 15:58:00,58,Cycling,21,
4484,244,2023-01-02 20:45:00,2023-01-02 21:20:00,35,Boxing,17,
4485,403,2023-12-19 15:15:00,2023-12-19 17:06:00,111,HIIT,29,Regular visit
4486,743,2022-09-17 15:00:00,2022-09-17 16:19:00,79,Cardio,21,
4487,747,2023-05-24 15:00:00,2023-05-24 16:32:00,92,Swimming,22,First visit
4488,638,2024-04-14 09:30:00,2024-04-14 10:12:00,42,Strength,20,Competed this week
4489,224,2022-03-08 09:30:00,2022-03-08 11:26:00,116,Boxing,27,
4490,1164,2022-06-12 11:15:00,2022-06-12 13:45:00,150,Personal Training,16,Regular visit
4491,577,2025-02-20 06:00:00,2025-02-20 06:47:00,47,Boxing,15,
4492,278,2024-06-25 21:00:00,2024-06-25 23:27:00,147,Personal Training,12,
4493,1028,2023-11-24 12:00:00,2023-11-24 14:16:00,136,Stretching,3,
4494,924,2023-08-01 14:45:00,2023-08-01 16:27:00,102,Group Class,,Brought guest
4495,5,2023-01-29 06:15:00,2023-01-29 07:06:00,51,Stretching,20,
4496,825,2023-06-20 09:45:00,2023-06-20 10:56:00,71,Cycling,23,Regular visit
4497,68,2022-11-13 13:45:00,2022-11-13 15:08:00,83,Group Class,10,
4498,852,2023-10-16 20:15:00,2023-10-16 21:52:00,97,Cardio,29,
4499,488,2025-01-31 18:30:00,2025-01-31 19:53:00,83,HIIT,13,
4500,28,2025-02-09 06:30:00,2025-02-09 08:14:00,104,Cycling,,
4501,247,2024-12-12 06:00:00,2024-12-12 07:59:00,119,Yoga,,
4502,681,2023-02-04 20:15:00,2023-02-04 21:54:00,99,Swimming,27,Brought guest
4503,982,2022-11-25 10:00:00,2022-11-25 12:26:00,146,Yoga,,Came with friend
4504,145,2022-05-06 08:45:00,2022-05-06 10:28:00,103,HIIT,30,
4505,420,2024-08-15 18:45:00,2024-08-15 19:36:00,51,Strength,11,Regular visit
4506,142,2023-12-15 08:00:00,2023-12-15 09:27:00,87,Cardio,26,
4507,260,2024-07-19 10:15:00,2024-07-19 12:31:00,136,Stretching,9,
4508,1145,2024-04-17 12:30:00,2024-04-17 14:08:00,98,Yoga,9,Competed this week
4509,344,2024-03-10 12:45:00,2024-03-10 14:37:00,112,Group Class,19,First visit
4510,720,2022-07-01 07:15:00,2022-07-01 09:23:00,128,Yoga,30,
4511,737,2024-01-14 17:45:00,2024-01-14 20:03:00,138,HIIT,28,Brought guest
4512,453,2023-06-22 18:15:00,2023-06-22 20:07:00,112,Cycling,26,Competed this week
4513,200,2024-06-09 08:00:00,2024-06-09 09:14:00,74,Personal Training,30,Brought guest
4514,1000,2024-01-19 12:00:00,2024-01-19 13:59:00,119,HIIT,18,Post-holiday return
4515,177,2023-07-11 07:30:00,2023-07-11 08:08:00,38,Swimming,14,Competed this week
4516,672,2022-11-18 07:15:00,2022-11-18 08:44:00,89,Stretching,24,Brought guest
4517,197,2023-07-17 16:30:00,2023-07-17 18:58:00,148,Cycling,2,
4518,1152,2022-09-05 21:15:00,2022-09-05 22:50:00,95,Group Class,10,Brought guest
4519,617,2025-01-02 21:30:00,2025-01-02 23:15:00,105,Group Class,1,
4520,1181,2022-12-23 19:15:00,2022-12-23 20:55:00,100,Cycling,12,First visit
4521,1107,2022-02-15 21:15:00,2022-02-15 21:47:00,32,Cardio,17,
4522,47,2023-12-30 20:00:00,2023-12-30 20:40:00,40,Stretching,28,Came with friend
4523,585,2023-03-07 16:45:00,2023-03-07 17:56:00,71,HIIT,21,Competed this week
4524,264,2023-11-08 17:30:00,2023-11-08 19:51:00,141,Swimming,16,
4525,1121,2023-07-04 19:00:00,2023-07-04 19:30:00,30,Strength,10,
4526,1152,2022-08-16 10:15:00,2022-08-16 11:33:00,78,HIIT,8,
4527,601,2023-08-08 21:00:00,2023-08-08 21:30:00,30,HIIT,29,First visit
4528,238,2025-03-17 07:45:00,2025-03-17 10:09:00,144,Boxing,28,
4529,632,2023-07-06 19:00:00,2023-07-06 20:49:00,109,Personal Training,25,Came with friend
4530,993,2022-11-23 15:45:00,2022-11-23 17:17:00,92,Group Class,14,Post-holiday return
4531,498,2022-04-22 12:30:00,2022-04-22 13:56:00,86,HIIT,21,Brought guest
4532,61,2022-07-13 07:00:00,2022-07-13 09:01:00,121,Swimming,7,Regular visit
4533,943,2023-09-22 08:00:00,2023-09-22 10:14:00,134,Group Class,28,
4534,94,2022-11-12 11:15:00,2022-11-12 11:46:00,31,Personal Training,24,Competed this week
4535,977,2023-12-07 20:15:00,2023-12-07 21:12:00,57,Swimming,17,
4536,384,2024-10-23 21:45:00,2024-10-23 22:59:00,74,Boxing,11,First visit
4537,711,2022-10-12 16:45:00,2022-10-12 18:26:00,101,Personal Training,30,Post-holiday return
4538,1108,2024-01-08 06:45:00,2024-01-08 08:52:00,127,Swimming,8,Brought guest
4539,977,2024-12-11 11:45:00,2024-12-11 12:54:00,69,Cycling,15,
4540,460,2022-04-03 07:00:00,2022-04-03 07:52:00,52,Personal Training,11,Regular visit
4541,830,2023-06-27 16:15:00,2023-06-27 17:15:00,60,Group Class,14,Competed this week
4542,1044,2023-12-17 10:30:00,2023-12-17 12:21:00,111,Cycling,9,Regular visit
4543,933,2022-01-13 15:00:00,2022-01-13 16:58:00,118,Group Class,11,
4544,674,2024-02-29 12:15:00,2024-02-29 13:46:00,91,Cardio,13,Competed this week
4545,686,2022-08-05 08:00:00,2022-08-05 09:45:00,105,Swimming,20,
4546,406,2024-12-31 20:30:00,2024-12-31 22:23:00,113,Stretching,11,First visit
4547,1155,2023-07-27 11:15:00,2023-07-27 12:58:00,103,Cycling,30,
4548,392,2023-05-20 10:30:00,2023-05-20 11:09:00,39,Stretching,21,Competed this week
4549,943,2024-08-04 08:00:00,2024-08-04 09:36:00,96,Cardio,27,
4550,773,2024-06-23 20:30:00,2024-06-23 23:00:00,150,Yoga,12,
4551,541,2025-01-22 06:30:00,2025-01-22 08:17:00,107,HIIT,14,
4552,529,2023-04-03 19:30:00,2023-04-03 21:00:00,90,Group Class,19,
4553,627,2024-09-09 18:15:00,2024-09-09 20:16:00,121,Cycling,13,
4554,801,2022-07-05 21:45:00,2022-07-05 23:04:00,79,Group Class,30,First visit
4555,1073,2022-04-25 15:15:00,2022-04-25 15:55:00,40,Stretching,13,
4556,652,2022-11-29 08:45:00,2022-11-29 11:02:00,137,Stretching,23,
4557,57,2023-10-20 12:00:00,2023-10-20 12:47:00,47,Swimming,,First visit
4558,653,2024-09-30 15:00:00,2024-09-30 15:47:00,47,Cycling,24,Regular visit
4559,689,2024-01-23 20:45:00,2024-01-23 22:28:00,103,Personal Training,11,Competed this week
4560,193,2022-12-16 19:00:00,2022-12-16 19:59:00,59,Cardio,15,Brought guest
4561,496,2024-07-12 12:00:00,2024-07-12 14:10:00,130,Cycling,22,
4562,714,2023-09-21 09:15:00,2023-09-21 11:19:00,124,Yoga,24,Regular visit
